order,trip_id,stop_index,stop_lat,stop_lon,gps_lat,gps_lon,gps_datetime,stop_time,dist_m,time_diff_s
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:14:40,2466.626483653737,-1029.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:15:21,2208.5717905508805,-1070.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:16:00,1959.0067477284151,-1109.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:16:27,1832.036211236348,-1136.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:17:08,1647.585938834277,-1177.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:18:12,1297.6111017112814,-1241.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:18:46,1161.0252898983524,-1275.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:19:41,810.665371707135,-1330.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:20:17,543.9070669197215,-1366.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:21:03,264.63522607318157,-1412.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:21:36,44.398794991090085,-1445.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:22:11,205.51931323827057,-1480.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:22:54,508.2813456992806,-1523.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:23:38,791.7408608470563,-1567.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:25:24,1516.7891367006114,-1673.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:25:56,1714.992026688098,-1705.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:26:27,1911.7496529824634,-1736.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:27:22,2081.7024828642498,-1791.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:28:34,2471.471232269918,-1863.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:29:25,2673.1910301248195,-1914.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:30:03,2865.0596814530745,-1952.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:32:03,3548.154366251494,-2072.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:32:34,3774.900721848064,-2103.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:32:58,3948.889623609492,-2127.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:34:14,3828.5701157026288,-2203.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:35:25,4077.0569278090024,-2274.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:36:25,4231.455655716004,-2334.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:37:38,4600.579003695722,-2407.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:38:28,4951.648739393088,-2457.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:39:00,5200.839620383022,-2489.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:39:57,5509.260711190047,-2546.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:41:18,5985.220966521225,-2627.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:42:08,6295.75837422575,-2677.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:43:05,6385.62497754018,-2734.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:43:51,6496.806574267068,-2780.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:44:36,6739.638571259554,-2825.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:45:02,6874.972755888878,-2851.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:45:57,7179.324684770486,-2906.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:47:43,7493.005900429579,-3012.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:49:17,7976.810210134407,-3106.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:50:26,8361.802369496882,-3175.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:52:23,9039.122895532353,-3292.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:53:18,9367.41470188594,-3347.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:54:39,9858.470618205945,-3428.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:55:32,10079.085313075853,-3481.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:56:08,10127.358706114597,-3517.0
C51603,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.885571,-43.278751,2019-01-25 08:57:31,2019-01-25 09:57:31,9629.048257153703,-3600.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 08:57:44,14134.438676421607,0.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 08:57:55,14186.209214839677,-11.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 08:58:35,14401.638982647873,-51.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 08:59:09,14598.109687981098,-85.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 08:59:36,14662.766636090446,-112.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:00:20,14448.73312301085,-156.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:00:56,14279.626966579895,-192.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:01:24,14194.286444185671,-220.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:01:52,14157.444606256086,-248.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:02:53,14062.791873513905,-309.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:03:28,13977.144618132244,-344.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:03:52,13896.912180397489,-368.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:04:21,13790.509208908827,-397.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:05:38,13665.008296107233,-474.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:06:27,13332.150174360006,-523.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:07:10,13037.907564752006,-566.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:07:58,12753.84745381631,-614.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:09:39,12016.190254203677,-715.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:09:59,11876.427528404445,-735.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:10:27,11678.32381276963,-763.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:11:14,11348.294541680567,-810.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:11:35,11201.7969958822,-831.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,22,-22.88498,-43.31429,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:12:01,11013.530235928878,-857.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,23,-22.885103,-43.311568,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:12:40,10738.593358074117,-896.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,24,-22.88562,-43.30967,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:13:10,10536.229452909054,-926.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,25,-22.88672,-43.306443,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:13:59,10186.810638549812,-975.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,26,-22.88646,-43.30281,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:14:53,9830.55013841125,-1029.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,27,-22.88548,-43.30031,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:15:34,9607.659242448877,-1070.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,28,-22.884601,-43.297845,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:16:13,9388.233714850914,-1109.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,29,-22.88341,-43.29648,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:16:40,9289.441299608665,-1136.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,30,-22.88182,-43.29431,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:17:21,9128.25000283499,-1177.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,31,-22.8842,-43.29133,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:18:25,8758.52807313932,-1241.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,32,-22.885668,-43.290084,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:18:59,8590.379356076075,-1275.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,33,-22.88744,-43.2864,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:19:54,8174.036077466825,-1330.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,34,-22.887738,-43.283511,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:20:30,7879.885680336813,-1366.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,35,-22.887155,-43.280679,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:21:16,7619.021594330524,-1412.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,36,-22.88591,-43.27898,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:21:49,7493.956043013861,-1445.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,37,-22.88441,-43.27719,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:22:24,7374.171298428327,-1480.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,38,-22.8822,-43.2754,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:23:07,7290.021362689601,-1523.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,39,-22.881083,-43.272751,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:23:51,7088.079819088301,-1567.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,40,-22.878863,-43.265859,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:25:37,6560.687400535224,-1673.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,41,-22.87833,-43.26397,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:26:09,6419.651851598119,-1705.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,42,-22.878337,-43.261822,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:26:40,6228.56045301676,-1736.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,43,-22.880394,-43.259223,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:27:35,5883.461481491235,-1791.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,44,-22.882581,-43.254845,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:28:47,5373.426926228586,-1863.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,45,-22.88517,-43.25266,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:29:38,5037.639011220909,-1914.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,46,-22.886927,-43.250822,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:30:16,4779.824967435734,-1952.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,47,-22.890046,-43.244457,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:32:16,4041.3467377044335,-2072.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,48,-22.890765,-43.242335,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:32:47,3811.6121427850344,-2103.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,49,-22.891768,-43.240794,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:33:11,3620.089114843468,-2127.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,50,-22.89495,-43.24279,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:34:27,3662.2693710706676,-2203.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,51,-22.897995,-43.241305,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:35:38,3409.4251037188037,-2274.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,52,-22.90138,-43.241176,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:36:38,3309.185060859729,-2334.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,53,-22.90591,-43.23964,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:37:51,3099.7454231740658,-2407.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,54,-22.907884,-43.236917,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:38:41,2822.6449197684287,-2457.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,55,-22.908756,-43.234655,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:39:13,2597.956332276727,-2489.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,56,-22.908374,-43.231002,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:40:10,2221.5332699166825,-2546.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,57,-22.90931,-43.22631,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:41:31,1757.2660881145669,-2627.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,58,-22.909238,-43.222916,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:42:21,1413.954448728946,-2677.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,59,-22.906357,-43.220639,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:43:18,1152.925916743526,-2734.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,60,-22.904907,-43.218901,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:44:04,994.4734439143735,-2780.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,61,-22.90411,-43.21611,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:44:49,746.2255060954226,-2825.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,62,-22.90341,-43.21449,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:45:15,637.8242436671458,-2851.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,63,-22.902025,-43.210979,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:46:10,544.7506134102539,-2906.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,64,-22.908498,-43.209965,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:47:56,208.45154408501082,-3012.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,65,-22.91013,-43.205583,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:49:30,545.3726604118626,-3106.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,66,-22.908619,-43.201048,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:50:39,880.574774924769,-3175.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,67,-22.90623,-43.193405,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:52:36,1638.0152778399515,-3292.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,68,-22.905052,-43.189782,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:53:31,2016.6235422572106,-3347.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,69,-22.903332,-43.184461,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:54:52,2580.628029802043,-3428.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,70,-22.905593,-43.182786,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:55:45,2727.6310969334954,-3481.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,71,-22.90723,-43.18272,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:56:21,2732.2315301143085,-3517.0
C51575,1a516c64-e0c1-41ab-9975-71487d6bd5a6,72,-22.90879,-43.18819,-22.9067,-43.209389,2019-01-25 08:57:44,2019-01-25 09:57:44,2183.7152224747874,-3600.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,0,-22.901318,-43.347259,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 08:57:39,2953.5541836180455,0.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,1,-22.90189,-43.34779,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 08:57:50,3037.0910911713995,-11.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,2,-22.900466,-43.349828,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 08:58:30,3078.912855040089,-51.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,3,-22.89911,-43.35167,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 08:59:04,3130.5251830614025,-85.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,4,-22.898012,-43.352228,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 08:59:31,3105.8184423207636,-112.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,5,-22.89818,-43.350146,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:00:15,2943.6119586980317,-156.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,6,-22.896967,-43.348397,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:00:51,2719.360072216708,-192.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,7,-22.8954,-43.34742,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:01:19,2535.6764341467965,-220.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,8,-22.89369,-43.34688,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:01:47,2383.82604088525,-248.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,9,-22.890381,-43.34553,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:02:48,2083.6430842399864,-309.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,10,-22.88842,-43.34439,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:03:23,1889.159206098999,-344.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,11,-22.88717,-43.34339,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:03:47,1745.4875065721205,-368.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,12,-22.88579,-43.34209,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:04:16,1574.132913957985,-397.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,13,-22.88283,-43.34025,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:05:33,1336.4752472698724,-474.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,14,-22.882534,-43.33687,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:06:22,989.1068499884683,-523.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,15,-22.882382,-43.333901,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:07:05,684.5692727867628,-566.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,16,-22.882138,-43.331007,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:07:53,387.95980842708263,-614.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,17,-22.88256,-43.32373,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:09:34,359.6379820316179,-715.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,18,-22.88284,-43.3224,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:09:54,498.6879936161239,-735.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,19,-22.8835,-43.32058,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:10:22,695.0826105532121,-763.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,20,-22.88445,-43.31751,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:11:09,1025.2952658424376,-810.0
C51607,1a516c64-e0c1-41ab-9975-71487d6bd5a6,21,-22.884744,-43.316116,-22.882219,-43.327221,2019-01-25 08:57:39,2019-01-25 09:11:30,1171.7707265100696,-831.0
